0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-340.4541320800781,142.32823181152344,-36.9814338684082,41.956993103027344,-2.384439468383789,-1.9187647104263306,15.93109130859375,1.69273841381073,5.730700492858887,8.408923149108887,2.602214813232422,7.283463954925537,-23.862449645996094,2.655965805053711,-0.3840337097644806,-8.121761322021484,1.229006290435791,-0.45654410123825073,-1.7722458839416504,0.9122850894927979,drunk
-243.06931653115353,52.51576483273312,4.722128670403389,18.746021782754447,6.79154450719354,-2.0901025183656508,8.358222628344478,6.555137337307804,4.938357760225763,5.806576394125404,5.91593039787092,-0.026680611769330773,-10.72571470221198,-2.629272491695684,-0.5723100565007221,-5.830480645363067,0.27240042034576284,-0.6638768908320544,-1.9973552137158126,-0.8772272143321147,drunk
-359.13006591796875,112.26156616210938,-42.02548599243164,47.64241409301758,-22.0993709564209,12.420573234558105,13.812296867370605,2.7032694816589355,9.607040405273438,-5.664441108703613,0.002416143659502268,-19.823768615722656,10.286835670471191,-3.270045042037964,-12.676883697509766,5.524735927581787,-12.713979721069336,1.0282156467437744,1.5599013566970825,14.149742126464844,drunk
-372.9084777832031,134.5846405029297,-7.102469444274902,23.419103622436523,-0.9465506076812744,3.7429065704345703,14.777921676635742,21.666311264038086,8.652362823486328,11.852863311767578,-9.78262996673584,8.386666297912598,-17.13756561279297,8.616918563842773,-5.359561920166016,-1.3405065536499023,9.08060073852539,-1.9277794361114502,0.6094138026237488,-0.08978470414876938,drunk
-267.2349794617293,49.05854540432628,15.63344270620932,13.432233557595051,7.034073733260511,1.272866951594847,10.125390245274842,16.08490596441351,9.584284755377677,7.459213691487203,0.27085352171189464,0.3409264996489032,-5.046434315776658,1.2557121226366021,-1.1590999459267037,-1.7200253604689717,4.710865198700363,0.7160567102323312,-0.09056411317670653,0.024590995169041126,drunk
-404.109619140625,116.34954071044922,-9.946033477783203,21.963077545166016,-3.98221492767334,11.672758102416992,32.88610076904297,5.821659564971924,5.082467555999756,-14.054527282714844,2.8147127628326416,-10.558160781860352,10.273545265197754,-4.64378023147583,0.378721684217453,7.221258640289307,-12.267731666564941,7.59812593460083,2.2159194946289062,5.057077884674072,drunk
-378.13433837890625,169.2848358154297,-26.402475357055664,-5.309630393981934,-12.129340171813965,17.929672241210938,11.391191482543945,-13.017997741699219,10.76833438873291,7.568783760070801,-6.965399742126465,-12.408929824829102,-20.425390243530273,-1.4190630912780762,-9.212784767150879,-13.790712356567383,-1.9383760690689087,-5.305919647216797,1.323392629623413,0.5445266962051392,drunk
-230.59601212699715,43.97294812167234,6.551756395641255,-6.951705372450748,-2.664833781152161,4.834272549954608,4.280697270917265,0.7725927085943683,3.3661682539266913,2.026508279240893,-4.817565633834419,-10.199320532872271,-11.147372619765658,-5.983422348034543,-6.311318009166796,-8.542144292267043,-4.342760850293604,-1.731715158306814,-0.8746880425295441,-1.0386308250224638,drunk
-412.3482666015625,151.04400634765625,-57.301849365234375,-1.9312738180160522,-4.278011322021484,29.34735870361328,-8.245138168334961,4.564923286437988,3.5711863040924072,-25.074501037597656,-16.769243240356445,-11.872702598571777,3.546659469604492,-14.786089897155762,-8.506363868713379,4.067115306854248,-9.311704635620117,6.725564002990723,1.8993293046951294,16.40152931213379,drunk
-456.4329528808594,111.5902099609375,-52.59208679199219,38.751991271972656,-2.7222492694854736,-20.043004989624023,-8.539898872375488,-7.76071310043335,-3.4894447326660156,1.5478811264038086,-1.284759521484375,2.0380210876464844,-14.167113304138184,-1.4868570566177368,-5.699184417724609,-5.7750325202941895,-8.047171592712402,-6.597906112670898,0.7482874989509583,1.9214786291122437,stressful
-380.6622939001868,37.556663783910984,-12.46754295661418,17.759031727422805,3.4023298699596727,-19.49310609035719,-8.367422334515362,-3.0355367963181106,-4.0480176656159665,0.8453024197965305,0.9591869387903434,-1.2333640532462837,-7.772011328953634,-4.305631662415392,-3.419900993793449,-6.285292179119092,-6.306787903983472,-5.146349929059091,0.1317210382936942,3.208158295457577,stressful
-491.9632873535156,74.11540985107422,-56.6983642578125,45.99293899536133,-38.51230239868164,-20.450145721435547,-0.14005844295024872,-3.1991512775421143,0.45109471678733826,-5.732931613922119,-7.352958679199219,-11.408768653869629,-1.655788540840149,-6.085348606109619,-7.949770450592041,5.627770900726318,10.870875358581543,17.976621627807617,4.089583873748779,1.4615529775619507,stressful
-433.7560729980469,104.58180236816406,-76.53775024414062,22.1256046295166,13.410659790039062,-17.845802307128906,-13.826472282409668,-7.928581237792969,-1.5339797735214233,-1.9204175472259521,-6.2672905921936035,1.6687206029891968,-8.746807098388672,-17.306154251098633,-7.13789176940918,-2.734487295150757,-10.368901252746582,-9.325474739074707,-5.930488586425781,7.620148658752441,stressful
-341.23659227108135,27.169061802332312,-35.52648647021671,6.658810014889211,12.873847053912845,-13.254165226515534,-12.048841247915657,-4.456386553630165,-2.4658319338503265,-1.632919431688156,-3.004586900215137,2.0755289354076614,-4.9834899921346665,-13.501949445659664,-5.244251582027106,-2.6257842576518775,-6.083132848406044,-7.690733607880889,-4.109750308688775,7.514935194023875,stressful
-455.4809265136719,62.598018646240234,-101.03986358642578,49.35101318359375,-18.606826782226562,-21.564218521118164,-8.964852333068848,-3.443657636642456,0.6519561409950256,-5.474323272705078,-10.388319969177246,-15.531083106994629,-21.37807846069336,1.707017421722412,-8.413689613342285,1.3431010246276855,21.07000160217285,27.757530212402344,12.693761825561523,-15.206124305725098,stressful
-399.6070861816406,130.146728515625,-6.077254772186279,75.98824310302734,23.28520393371582,9.12035083770752,6.204563617706299,-23.191970825195312,5.017726421356201,-0.3233296573162079,-13.632426261901855,6.433920383453369,-3.443152666091919,12.310443878173828,-4.435482978820801,-20.580442428588867,3.001549243927002,-7.223871231079102,-5.562829494476318,10.252159118652344,painful
-296.9422394166267,64.76196172398434,10.409373162495683,48.33042282469515,23.406265403927865,7.968602752422169,0.947543201280342,-11.271081790176638,3.2915771173272548,0.737575079848715,-8.073721134580893,1.4391245349023554,-0.5077636304256586,4.561038975087837,-5.243062529533052,-12.904936685715718,0.25161154317184475,-4.324169816273029,-5.170884812307431,4.122226792683895,painful
-389.15203857421875,99.39824676513672,-4.643619537353516,85.71672058105469,-12.670121192932129,-3.209683418273926,-16.18543243408203,1.9936772584915161,5.387798309326172,-16.93120002746582,13.953983306884766,-3.6801819801330566,-4.598954677581787,-20.082212448120117,-9.545540809631348,12.632909774780273,-10.464591026306152,21.715301513671875,16.203777313232422,22.116497039794922,painful
-272.381103515625,132.97555541992188,-58.29716491699219,14.387022018432617,-19.731338500976562,8.23223876953125,16.675092697143555,-29.680986404418945,8.48635196685791,1.8428192138671875,-20.025707244873047,-10.814556121826172,-22.35441017150879,-9.051790237426758,-20.775707244873047,-4.627194404602051,8.772123336791992,5.4044013023376465,9.879578590393066,14.832736015319824,angry
-166.74367214740448,45.51389762211057,-18.950985540756445,-3.5133361136737995,-5.038669746655754,1.3424727240267038,4.210097247066066,-10.857724837132483,-1.6458603316024185,0.014963194483019537,-11.913961501998598,-11.792616251981256,-12.141358897937877,-11.243406987179227,-11.979250568213562,-2.9492184237813905,7.1940093484423056,6.975958664998085,9.410474662456425,9.823088720217319,angry
-257.0860900878906,99.30996704101562,-93.34068298339844,26.0975284576416,-39.54733657836914,28.818952560424805,-23.690471649169922,-10.485974311828613,6.974667549133301,-35.88735580444336,-11.623719215393066,-16.618772506713867,1.2897001504898071,-2.0628468990325928,19.515405654907227,14.313321113586426,-1.4999057054519653,11.705909729003906,-6.599236011505127,-1.8348281383514404,angry
